timestamp,rmssd,coverage,low_frequency,high_frequency
2021-06-13T01:35:00,41.634,0.958,783.222,334.133
2021-06-13T01:40:00,44.591,0.981,1239.444,438.73
2021-06-13T01:45:00,43.086,0.952,3591.979,490.625
2021-06-13T01:50:00,40.386,0.995,3267.147,444.249
2021-06-13T01:55:00,38.863,1.004,2697.001,386.472
2021-06-13T02:00:00,48.516,1.002,2934.687,590.03
2021-06-13T02:05:00,44.935,1.001,2493.456,463.705
2021-06-13T02:10:00,45.078,0.991,2467.482,533.605
2021-06-13T02:15:00,47.527,1.004,2477.946,518.527
2021-06-13T02:20:00,41.895,0.864,2521.424,292.226
2021-06-13T02:25:00,60.988,0.969,4300.123,655.558
2021-06-13T02:30:00,55.807,1.002,1502.433,683.093
2021-06-13T02:35:00,62.587,0.996,3330.904,801.145
2021-06-13T02:40:00,61.267,0.99,1274.307,753.837
2021-06-13T02:45:00,57.751,1.003,2642.604,817.581
2021-06-13T02:50:00,63.676,0.969,1363.671,622.954
2021-06-13T02:55:00,44.302,1.003,576.382,339.198
2021-06-13T03:00:00,54.229,0.701,2892.028,264.405
2021-06-13T03:05:00,52.005,0.999,746.378,360.854
2021-06-13T03:10:00,43.414,0.974,690.876,285.78
2021-06-13T03:15:00,51.414,0.986,550.759,457.44
2021-06-13T03:20:00,45.598,0.916,450.302,313.343
2021-06-13T03:25:00,60.061,0.983,490.944,661.235
2021-06-13T03:30:00,60.842,1.004,500.562,693.251
2021-06-13T03:35:00,58.945,0.85,6576.244,1055.131
2021-06-13T03:40:00,53.141,1.006,545.292,440.005
2021-06-13T03:45:00,52.245,1.002,704.279,539.695
2021-06-13T03:50:00,61.052,0.887,1077.466,406.772
2021-06-13T03:55:00,83.099,0.911,7559.871,1194.737
2021-06-13T04:00:00,64.316,0.939,2876.686,753.362
2021-06-13T04:05:00,56.678,1.006,1719.059,717.121
2021-06-13T04:10:00,66.259,0.965,1133.077,1005.975
2021-06-13T04:15:00,53.18,0.996,1347.801,670.997
2021-06-13T04:20:00,61.201,0.977,1948.931,518.625
2021-06-13T04:25:00,52.164,0.998,933.802,533.951
2021-06-13T04:30:00,51.229,1.004,1680.394,486.055
2021-06-13T04:35:00,63.348,0.932,2599.175,923.232
2021-06-13T04:40:00,58.419,0.961,1784.338,627.993
2021-06-13T04:45:00,64.123,0.971,3857.832,683.302
2021-06-13T04:50:00,54.539,1.002,4202.494,671.365
2021-06-13T04:55:00,58.528,0.975,5115.044,663.498
2021-06-13T05:00:00,58.724,1.004,7215.289,991.918
2021-06-13T05:05:00,65.25,0.924,12380.844,1085.198
2021-06-13T05:10:00,77.587,0.996,1544.337,1128.602
2021-06-13T05:15:00,73.837,1.005,4969.783,1017.744
2021-06-13T05:20:00,77.211,0.996,4333.067,1096.231
2021-06-13T05:25:00,111.427,0.946,6168.045,2696.854
2021-06-13T05:30:00,86.424,0.898,4967.885,1867.4
2021-06-13T05:35:00,88.095,1.007,6242.197,2148.313
2021-06-13T05:40:00,77.474,0.949,2161.775,1223.935
2021-06-13T05:45:00,71.472,0.963,1232.025,815.051
2021-06-13T05:50:00,65.987,0.997,2920.578,711.493
2021-06-13T05:55:00,75.19,0.923,2308.131,1150.862
2021-06-13T06:00:00,68.153,0.936,1984.714,670.861
2021-06-13T06:05:00,79.538,0.994,2354.055,750.667
2021-06-13T06:10:00,77.104,0.909,1184.487,705.311
2021-06-13T06:15:00,52.59,0.991,1350.366,498.571
2021-06-13T06:20:00,68.658,0.939,6879.752,1095.132
2021-06-13T06:25:00,66.828,0.964,3734.496,791.416
2021-06-13T06:30:00,59.011,1.003,994.272,755.62
2021-06-13T06:35:00,69.675,0.967,2744.061,798.696
2021-06-13T06:40:00,55.561,0.988,1259.266,497.654
2021-06-13T06:45:00,53.69,0.895,5349.377,1373.208
2021-06-13T06:50:00,64.585,0.958,6950.728,1389.043
2021-06-13T06:55:00,68.047,1.002,6021.977,1060.012
2021-06-13T07:00:00,70.431,0.938,4698.276,1244.866
2021-06-13T07:05:00,76.517,0.956,7727.022,1061.601
2021-06-13T07:10:00,67.915,0.943,2665.089,885.55
2021-06-13T07:15:00,62.082,0.98,1760.639,457.955
2021-06-13T07:20:00,72.983,0.923,1291.723,850.444
2021-06-13T07:25:00,83.99,0.995,1406.233,1178.481
2021-06-13T07:45:00,73.328,1.003,5468.944,974.971
2021-06-13T07:50:00,75.889,1.001,8320.755,1182.808
2021-06-13T07:55:00,92.409,0.924,5789.834,1930.025
2021-06-13T08:00:00,76.935,1.003,10045.746,2129.367
2021-06-13T08:10:00,58.591,0.981,1507.748,753.757
2021-06-13T08:15:00,53.067,0.996,3885.577,783.704
2021-06-13T08:20:00,52.473,0.945,4790.065,373.583
2021-06-13T08:25:00,64.307,0.99,2162.193,750.477
2021-06-13T08:30:00,59.893,0.993,1033.406,695.642
2021-06-13T08:35:00,55.48,0.994,1922.828,600.552
2021-06-13T08:40:00,91.313,0.876,2089.312,1614.608
