timestamp,rmssd,coverage,low_frequency,high_frequency
2021-06-27T00:25:00,29.354,1.003,583.164,246.315
2021-06-27T00:30:00,33.857,0.952,1261.574,166.432
2021-06-27T00:35:00,32.632,0.982,1003.291,209.679
2021-06-27T00:40:00,37.837,1.0,516.227,329.979
2021-06-27T00:45:00,38.95,0.89,2284.842,407.652
2021-06-27T00:50:00,42.541,0.976,4523.419,508.313
2021-06-27T00:55:00,37.776,1.001,3627.731,352.062
2021-06-27T01:00:00,52.961,0.969,8106.859,680.775
2021-06-27T01:05:00,60.196,0.986,5635.212,798.005
2021-06-27T01:10:00,63.15,1.0,3945.05,714.401
2021-06-27T01:15:00,71.654,1.001,5861.632,1414.642
2021-06-27T01:20:00,54.673,0.996,1448.149,671.469
2021-06-27T01:25:00,46.398,0.977,2751.892,417.995
2021-06-27T01:30:00,64.032,0.985,1888.164,814.312
2021-06-27T01:35:00,62.944,0.964,4394.495,642.336
2021-06-27T01:40:00,72.887,0.958,6641.564,1488.279
2021-06-27T01:45:00,50.152,1.005,2581.869,573.681
2021-06-27T01:50:00,51.714,0.992,1580.758,603.712
2021-06-27T01:55:00,57.547,0.941,892.572,511.02
2021-06-27T02:00:00,70.929,0.961,3279.39,1013.31
2021-06-27T02:05:00,59.821,0.988,4505.875,515.11
2021-06-27T02:10:00,55.138,1.004,3687.9,629.137
2021-06-27T02:15:00,47.392,0.991,2112.332,430.165
2021-06-27T02:20:00,65.574,0.994,7160.019,763.11
2021-06-27T02:25:00,74.054,0.984,5784.852,1155.901
2021-06-27T02:30:00,71.784,1.002,5893.445,1007.257
2021-06-27T02:35:00,76.621,0.973,6024.721,971.277
2021-06-27T02:40:00,65.701,1.003,7290.105,807.617
2021-06-27T02:45:00,55.136,1.005,2728.452,573.955
2021-06-27T02:50:00,67.26,0.907,5027.215,891.913
2021-06-27T02:55:00,61.382,1.004,9053.452,633.512
2021-06-27T03:00:00,71.637,0.979,5612.778,767.705
2021-06-27T03:05:00,76.471,0.974,3102.79,980.635
2021-06-27T03:10:00,73.359,1.005,3169.698,793.526
2021-06-27T03:15:00,68.586,0.988,1266.992,1029.184
2021-06-27T03:20:00,76.286,1.001,2163.277,1543.379
2021-06-27T03:25:00,69.134,0.946,2870.154,1012.513
2021-06-27T03:30:00,54.688,0.979,3893.456,457.095
2021-06-27T03:35:00,58.49,1.001,909.438,628.167
2021-06-27T03:40:00,55.952,0.995,823.88,507.744
2021-06-27T03:45:00,60.161,1.004,1474.611,629.298
2021-06-27T03:50:00,60.637,0.961,758.391,643.837
2021-06-27T03:55:00,75.487,0.957,5147.845,950.676
2021-06-27T04:00:00,63.909,1.003,724.347,710.782
2021-06-27T04:05:00,53.154,1.001,690.375,490.607
2021-06-27T04:10:00,64.34,0.958,7426.391,1141.494
2021-06-27T04:15:00,75.768,1.001,2741.847,1240.666
2021-06-27T04:20:00,72.463,0.968,4888.772,991.986
2021-06-27T04:25:00,73.773,0.978,8798.764,1109.468
2021-06-27T04:30:00,87.393,1.002,7218.668,1568.17
2021-06-27T04:35:00,81.202,1.005,3264.77,1638.464
2021-06-27T04:40:00,82.747,0.941,4395.84,1411.549
2021-06-27T04:45:00,77.368,0.946,2427.97,817.363
2021-06-27T04:50:00,72.795,1.002,1893.243,970.029
2021-06-27T04:55:00,77.414,0.994,3091.001,937.851
2021-06-27T05:00:00,86.77,0.898,4042.217,1303.198
2021-06-27T05:05:00,67.899,1.0,3256.238,708.881
2021-06-27T05:10:00,67.241,0.992,1824.441,1025.627
2021-06-27T05:15:00,47.091,0.965,995.405,358.394
2021-06-27T05:20:00,48.36,0.999,1158.664,465.289
2021-06-27T05:25:00,44.569,0.994,582.544,267.446
2021-06-27T05:30:00,44.317,1.004,3331.17,443.633
2021-06-27T05:35:00,45.306,0.988,3513.148,563.29
2021-06-27T05:40:00,43.082,0.96,978.754,318.014
2021-06-27T05:45:00,56.233,0.947,8738.243,706.872
2021-06-27T05:50:00,60.628,0.971,4754.588,757.182
2021-06-27T05:55:00,57.897,0.996,2880.889,563.979
2021-06-27T06:00:00,66.93,0.967,3379.509,730.479
2021-06-27T06:15:00,97.821,0.97,7381.084,1775.847
2021-06-27T06:20:00,93.469,0.948,3409.705,1403.792
2021-06-27T06:25:00,100.196,0.95,6179.605,1513.147
2021-06-27T06:30:00,88.124,0.98,2256.787,1862.262
2021-06-27T06:35:00,41.842,0.976,3975.978,433.693
2021-06-27T06:40:00,73.132,0.91,5472.248,936.187
2021-06-27T06:45:00,76.274,1.003,3256.007,1325.661
2021-06-27T06:50:00,70.989,0.96,2233.931,1004.118
2021-06-27T06:55:00,86.824,0.963,4636.975,1283.282
2021-06-27T07:00:00,79.331,1.002,4942.589,1402.051
2021-06-27T07:05:00,70.908,1.002,4343.664,1332.484
2021-06-27T07:10:00,72.681,0.997,4352.095,926.746
2021-06-27T07:15:00,67.023,0.996,1886.731,816.365
2021-06-27T07:20:00,70.975,0.887,6051.142,1120.224
2021-06-27T07:25:00,94.95,1.002,6335.93,1912.525
2021-06-27T07:30:00,83.578,0.948,7026.028,1145.091
2021-06-27T07:35:00,84.609,1.005,4944.08,1525.049
2021-06-27T07:40:00,93.44,0.934,7163.313,1267.501
2021-06-27T07:45:00,64.09,0.99,4502.171,977.147
2021-06-27T07:50:00,66.679,0.949,2737.437,637.222
2021-06-27T07:55:00,69.242,0.962,8430.702,1021.412
2021-06-27T08:00:00,66.034,0.997,3181.237,766.905
2021-06-27T08:05:00,65.328,0.9,5851.036,936.955
