timestamp,rmssd,coverage,low_frequency,high_frequency
2021-05-10T00:00:00,34.609,0.923,2613.329,274.795
2021-05-10T00:05:00,18.706,1.0,342.023,84.536
2021-05-10T00:10:00,28.84,0.948,2278.626,314.042
2021-05-10T00:15:00,29.371,0.965,2974.595,188.848
2021-05-10T00:20:00,32.647,1.001,866.441,337.438
2021-05-10T00:25:00,32.759,0.977,193.749,249.787
2021-05-10T00:30:00,37.151,0.746,4997.54,389.42
2021-05-10T00:35:00,31.615,0.986,948.561,310.246
2021-05-10T00:40:00,32.712,1.003,642.246,227.187
2021-05-10T00:45:00,45.387,0.882,5652.983,466.557
2021-05-10T00:50:00,48.321,0.951,3701.759,404.812
2021-05-10T00:55:00,52.675,1.004,4505.154,545.954
2021-05-10T01:00:00,42.803,0.728,2888.013,274.477
2021-05-10T01:10:00,47.567,0.875,1620.1,471.347
2021-05-10T01:15:00,38.467,1.004,1586.545,280.81
2021-05-10T01:20:00,36.043,1.004,578.574,218.841
2021-05-10T01:25:00,48.547,0.898,3586.628,517.455
2021-05-10T01:30:00,38.79,1.003,1740.304,256.735
2021-05-10T01:35:00,46.792,0.932,2594.709,406.121
2021-05-10T01:40:00,55.226,0.952,4091.505,332.812
2021-05-10T01:45:00,69.631,0.933,10479.843,1173.566
2021-05-10T01:50:00,67.718,1.006,6825.578,1324.192
2021-05-10T01:55:00,66.527,0.978,5759.378,854.427
2021-05-10T02:00:00,65.165,0.942,4686.799,668.285
2021-05-10T02:05:00,64.895,0.935,3680.367,976.954
2021-05-10T02:10:00,52.891,0.998,1862.651,520.671
2021-05-10T02:15:00,54.526,0.989,1610.034,649.024
2021-05-10T02:20:00,51.729,0.97,986.075,551.902
2021-05-10T02:25:00,50.932,0.96,1024.946,400.262
2021-05-10T02:30:00,55.648,1.005,694.888,517.506
2021-05-10T02:35:00,56.527,0.956,1673.498,624.427
2021-05-10T02:40:00,59.293,0.774,608.113,380.497
2021-05-10T02:45:00,54.104,0.975,1497.728,639.095
2021-05-10T02:50:00,45.494,0.999,975.883,460.07
2021-05-10T02:55:00,45.905,1.0,527.607,379.892
2021-05-10T03:00:00,69.584,0.869,3882.773,759.717
2021-05-10T03:05:00,84.382,0.99,3237.718,1194.911
2021-05-10T03:10:00,78.04,0.933,2910.8,840.463
2021-05-10T03:15:00,72.152,1.001,637.018,871.742
2021-05-10T03:20:00,64.264,1.003,731.502,609.332
2021-05-10T03:25:00,88.865,0.95,9267.566,1342.859
2021-05-10T03:30:00,84.888,0.979,4028.336,1200.437
2021-05-10T03:35:00,80.235,0.994,1820.457,939.755
2021-05-10T03:40:00,87.387,0.966,1876.715,1131.537
2021-05-10T03:45:00,72.986,0.913,2480.571,739.088
2021-05-10T03:50:00,70.73,0.983,3874.393,1227.099
2021-05-10T03:55:00,68.881,0.967,1915.319,984.632
2021-05-10T04:00:00,73.411,1.005,1225.483,906.096
2021-05-10T04:05:00,79.3,0.96,7836.085,1897.646
2021-05-10T04:10:00,67.554,1.005,1483.015,1010.44
2021-05-10T04:15:00,80.717,0.952,4244.996,1160.957
2021-05-10T04:20:00,72.53,0.962,3669.714,764.263
2021-05-10T04:25:00,74.695,0.997,5465.181,984.516
2021-05-10T04:30:00,73.833,1.004,6054.669,1114.504
2021-05-10T04:35:00,72.674,1.004,2494.398,1086.724
2021-05-10T04:40:00,65.451,1.004,1774.036,849.164
2021-05-10T04:45:00,65.722,0.99,5373.038,778.053
2021-05-10T04:50:00,85.954,0.96,7679.732,1295.404
2021-05-10T04:55:00,87.699,0.935,7499.18,1476.052
2021-05-10T05:20:00,105.72,0.935,3985.284,1592.144
2021-05-10T05:25:00,97.886,0.797,1758.61,1093.336
2021-05-10T05:30:00,97.385,1.005,2534.894,1264.883
2021-05-10T05:35:00,97.611,1.004,3473.986,1729.804
2021-05-10T05:40:00,99.278,0.912,22703.671,1933.494
2021-05-10T05:45:00,97.391,0.936,6841.331,1442.683
2021-05-10T05:50:00,85.851,1.003,2252.479,1070.479
2021-05-10T05:55:00,83.448,1.005,4926.438,1218.071
2021-05-10T06:00:00,85.391,1.004,1448.698,1018.176
2021-05-10T06:05:00,76.113,0.942,2689.711,522.47
2021-05-10T06:25:00,97.799,0.748,905.573,1417.644
2021-05-10T06:30:00,98.632,0.971,1928.237,1358.901
2021-05-10T06:35:00,90.907,1.004,1003.31,1454.529
2021-05-10T06:40:00,80.41,1.004,1133.06,1087.12
2021-05-10T06:45:00,73.93,1.001,1021.886,887.184
2021-05-10T06:50:00,68.697,1.005,838.761,679.222
2021-05-10T06:55:00,110.409,0.754,4407.528,1836.07
2021-05-10T07:00:00,82.837,0.974,3049.027,1122.189
2021-05-10T07:05:00,69.694,0.998,5484.775,1038.487
2021-05-10T07:10:00,73.256,1.002,2340.972,838.283
2021-05-10T07:15:00,77.589,0.977,3893.625,1027.051
2021-05-10T07:20:00,82.578,0.954,2306.537,923.518
2021-05-10T07:25:00,100.581,0.967,2245.952,1690.946
2021-05-10T07:30:00,71.133,0.863,4309.499,873.632
