timestamp,rmssd,coverage,low_frequency,high_frequency
2021-04-19T00:25:00,32.019,0.993,1894.158,452.521
2021-04-19T00:30:00,38.413,0.934,1999.935,501.905
2021-04-19T00:35:00,37.815,0.947,2127.096,354.412
2021-04-19T00:40:00,39.973,0.934,3670.212,314.993
2021-04-19T00:45:00,44.456,0.99,2308.263,439.933
2021-04-19T00:50:00,46.568,0.869,2390.939,544.271
2021-04-19T00:55:00,34.989,1.002,394.343,250.033
2021-04-19T01:00:00,41.555,0.982,809.563,200.329
2021-04-19T01:05:00,42.015,0.823,559.58,199.395
2021-04-19T01:10:00,44.461,1.0,1259.438,507.974
2021-04-19T01:15:00,40.949,0.961,334.998,419.641
2021-04-19T01:20:00,36.131,0.947,3788.977,316.512
2021-04-19T01:30:00,35.294,0.854,3015.784,412.593
2021-04-19T01:35:00,20.863,0.966,1307.719,124.282
2021-04-19T01:40:00,25.672,0.945,964.614,141.415
2021-04-19T01:45:00,22.637,1.0,985.833,149.845
2021-04-19T01:50:00,39.717,0.938,3000.226,391.076
2021-04-19T01:55:00,52.524,1.002,1408.702,598.45
2021-04-19T02:00:00,33.215,1.001,746.469,231.375
2021-04-19T02:05:00,26.42,0.996,152.807,135.83
2021-04-19T02:10:00,28.477,0.947,1459.899,240.345
2021-04-19T02:15:00,21.59,0.997,343.431,82.781
2021-04-19T02:20:00,22.714,0.991,394.348,96.969
2021-04-19T02:25:00,31.893,1.003,626.343,189.757
2021-04-19T02:30:00,42.513,0.816,716.901,192.031
2021-04-19T02:35:00,73.213,0.937,5471.392,830.18
2021-04-19T02:40:00,55.641,1.002,850.19,512.058
2021-04-19T02:45:00,57.435,0.934,3836.554,1155.945
2021-04-19T02:50:00,37.387,0.988,565.613,431.621
2021-04-19T02:55:00,35.849,1.004,473.272,320.197
2021-04-19T03:00:00,35.155,1.004,313.625,299.856
2021-04-19T03:05:00,56.718,0.855,4918.863,816.676
2021-04-19T03:10:00,51.548,1.002,1335.434,651.323
2021-04-19T03:15:00,49.793,0.987,2277.334,447.41
2021-04-19T03:20:00,33.218,0.944,717.146,197.198
2021-04-19T03:25:00,64.712,1.005,1275.549,680.797
2021-04-19T03:30:00,66.516,0.934,2156.649,773.089
2021-04-19T03:35:00,60.415,0.932,1702.958,551.878
2021-04-19T03:40:00,60.251,0.939,1136.48,658.465
2021-04-19T03:45:00,38.849,1.002,387.587,305.083
2021-04-19T03:50:00,38.707,0.994,401.214,301.184
2021-04-19T03:55:00,38.913,1.005,319.14,251.226
2021-04-19T04:00:00,35.982,1.001,490.334,249.588
2021-04-19T04:05:00,54.268,0.87,2205.325,565.424
2021-04-19T04:10:00,45.857,1.002,624.815,369.932
2021-04-19T04:15:00,52.106,0.985,1755.0,616.269
2021-04-19T04:20:00,67.144,0.875,4656.17,1085.053
2021-04-19T04:25:00,65.408,0.961,2898.491,787.973
2021-04-19T04:30:00,49.747,1.002,1242.032,485.086
2021-04-19T04:35:00,53.429,0.891,3030.745,400.03
2021-04-19T04:40:00,77.221,0.971,3188.444,1092.677
2021-04-19T04:45:00,65.996,0.982,2879.425,1073.557
2021-04-19T04:50:00,65.79,0.987,3836.235,1011.312
2021-04-19T04:55:00,64.149,1.002,2759.713,807.85
2021-04-19T05:00:00,52.314,0.963,1163.56,610.164
2021-04-19T05:05:00,87.0,0.959,5019.201,1497.941
2021-04-19T05:10:00,94.012,0.881,5270.918,1359.171
2021-04-19T05:15:00,76.646,1.005,1290.999,996.229
2021-04-19T05:20:00,66.726,0.936,1650.323,744.908
2021-04-19T05:25:00,72.456,0.933,6737.659,1104.206
2021-04-19T05:30:00,84.972,0.95,7280.82,1695.973
2021-04-19T05:35:00,89.871,0.928,4682.841,1745.499
2021-04-19T05:40:00,81.798,0.984,5354.163,994.33
2021-04-19T05:45:00,86.233,0.955,3588.079,1400.174
2021-04-19T05:50:00,83.292,0.957,3266.493,1423.137
2021-04-19T05:55:00,86.754,0.995,2563.345,1573.056
2021-04-19T06:00:00,81.68,0.975,3979.538,1143.329
2021-04-19T06:05:00,74.393,1.002,528.944,855.039
2021-04-19T06:10:00,76.31,0.992,1609.907,1076.468
2021-04-19T06:15:00,64.826,0.985,1038.305,686.032
2021-04-19T06:20:00,69.609,0.839,2468.977,882.919
2021-04-19T06:25:00,71.192,0.997,3084.471,1224.568
2021-04-19T06:30:00,64.737,0.973,2316.086,783.632
2021-04-19T06:35:00,82.805,0.952,5488.84,1465.704
2021-04-19T06:40:00,68.623,0.994,3371.667,859.386
2021-04-19T06:55:00,80.933,0.986,1790.602,1151.989
2021-04-19T07:00:00,82.996,0.993,1980.381,1804.18
2021-04-19T07:05:00,70.005,0.968,1614.407,795.771
2021-04-19T07:10:00,72.577,0.964,4676.392,1088.253
2021-04-19T07:15:00,82.64,0.931,7955.782,1561.509
2021-04-19T07:20:00,58.902,1.0,1649.512,633.513
