timestamp,rmssd,coverage,low_frequency,high_frequency
2021-05-13T00:50:00,54.273,0.81,666.081,307.083
2021-05-13T00:55:00,59.476,0.996,3327.657,585.492
2021-05-13T01:00:00,63.257,0.926,1023.629,478.062
2021-05-13T01:15:00,85.788,0.993,2688.944,1115.689
2021-05-13T01:20:00,52.558,0.952,2850.118,624.009
2021-05-13T01:25:00,48.825,0.997,419.83,430.069
2021-05-13T01:30:00,42.99,0.999,827.471,258.923
2021-05-13T01:35:00,72.015,0.849,8278.175,1193.183
2021-05-13T01:40:00,76.052,1.005,1862.428,1143.696
2021-05-13T01:45:00,72.599,1.004,1530.266,955.066
2021-05-13T01:50:00,86.211,0.92,8831.988,1641.267
2021-05-13T01:55:00,74.869,0.996,2852.989,962.377
2021-05-13T02:00:00,98.134,1.005,5301.603,2577.25
2021-05-13T02:05:00,85.658,0.991,2771.69,1409.341
2021-05-13T02:10:00,84.917,1.004,2486.461,1552.992
2021-05-13T02:15:00,82.502,0.986,2701.965,1315.041
2021-05-13T02:20:00,74.128,0.976,3787.867,1269.881
2021-05-13T02:25:00,81.903,0.993,4232.823,1604.716
2021-05-13T02:30:00,79.26,1.001,2417.542,1264.157
2021-05-13T02:35:00,81.182,1.005,1185.581,1170.964
2021-05-13T02:40:00,80.986,1.004,1067.567,1100.9
2021-05-13T02:45:00,81.279,0.995,877.448,1504.245
2021-05-13T02:50:00,72.366,1.004,790.198,851.321
2021-05-13T02:55:00,73.441,0.885,3763.23,619.048
2021-05-13T03:00:00,88.946,0.946,4081.875,882.908
2021-05-13T03:05:00,90.839,1.004,5763.862,1414.989
2021-05-13T03:10:00,73.867,1.007,8320.566,898.047
2021-05-13T03:15:00,83.726,1.002,3742.884,1150.378
2021-05-13T03:20:00,89.604,0.99,4267.187,1392.371
2021-05-13T03:25:00,95.567,0.984,3397.151,2405.869
2021-05-13T03:30:00,84.762,0.987,1731.934,1372.849
2021-05-13T03:35:00,84.333,1.004,2838.361,1118.285
2021-05-13T03:40:00,83.575,1.002,1313.639,1339.3
2021-05-13T03:45:00,79.284,1.005,1460.051,989.615
2021-05-13T03:50:00,76.771,0.969,3943.225,1180.541
2021-05-13T03:55:00,84.914,1.005,3458.95,1455.848
2021-05-13T04:00:00,80.812,0.982,6339.48,1210.888
2021-05-13T04:05:00,78.189,0.962,7282.987,1032.507
2021-05-13T04:10:00,87.839,0.885,9931.836,1165.35
2021-05-13T04:15:00,81.882,1.005,2463.984,1266.39
2021-05-13T04:20:00,72.134,1.001,953.088,718.816
2021-05-13T04:25:00,71.71,0.94,557.365,759.828
2021-05-13T04:30:00,77.681,0.889,3279.13,1124.017
2021-05-13T04:35:00,70.392,0.996,2100.576,933.158
2021-05-13T04:40:00,67.396,0.995,688.864,854.178
2021-05-13T04:45:00,87.641,0.943,9113.229,1706.854
2021-05-13T04:50:00,92.626,0.975,3870.392,1242.446
2021-05-13T04:55:00,89.776,0.966,4927.526,1214.66
2021-05-13T05:00:00,85.889,0.985,3169.338,1560.902
2021-05-13T05:05:00,67.571,0.957,1969.674,805.963
2021-05-13T05:10:00,65.413,1.005,1504.228,801.092
2021-05-13T05:15:00,78.037,1.004,2723.897,959.214
2021-05-13T05:20:00,86.451,1.002,1722.106,1286.622
2021-05-13T05:25:00,76.645,1.003,1370.999,901.592
2021-05-13T05:30:00,80.537,1.004,740.879,892.342
2021-05-13T05:35:00,85.608,0.997,5297.195,1406.587
2021-05-13T05:40:00,83.315,0.954,2721.409,1299.458
2021-05-13T05:45:00,96.017,0.963,3742.043,1271.007
2021-05-13T05:50:00,85.278,0.952,1397.927,1226.873
2021-05-13T05:55:00,90.222,0.996,3855.075,1208.258
2021-05-13T06:00:00,87.941,0.998,584.509,1437.264
2021-05-13T06:05:00,94.808,1.003,601.559,1749.037
2021-05-13T06:10:00,96.226,1.004,1728.807,1719.494
2021-05-13T06:15:00,102.631,0.994,1839.851,1881.052
2021-05-13T06:20:00,96.544,1.006,1139.554,1747.952
2021-05-13T06:25:00,103.255,1.003,922.393,2023.805
2021-05-13T06:30:00,100.594,1.002,1113.419,1726.985
2021-05-13T06:35:00,106.803,1.004,1015.872,1890.08
2021-05-13T06:40:00,114.993,0.837,8792.04,3103.92
2021-05-13T06:45:00,107.077,0.961,4732.736,2508.61
2021-05-13T06:50:00,81.789,0.993,5401.773,1370.343
2021-05-13T06:55:00,88.477,1.007,3077.835,1517.804
2021-05-13T07:05:00,91.755,0.996,5624.807,1610.343
2021-05-13T07:10:00,90.324,0.995,6372.707,1678.99
2021-05-13T07:15:00,101.587,1.006,9717.792,1943.416
2021-05-13T07:20:00,92.252,1.005,5321.25,1613.443
2021-05-13T08:00:00,74.65,0.945,2434.847,909.927
2021-05-13T08:05:00,63.067,0.975,3247.245,758.829
2021-05-13T08:10:00,62.855,1.004,2636.489,885.506
2021-05-13T08:15:00,62.71,0.981,2401.468,559.142
2021-05-13T08:20:00,73.915,0.949,3581.156,1186.868
2021-05-13T08:25:00,74.562,0.975,1215.896,1128.84
2021-05-13T08:30:00,79.247,0.957,5185.866,1016.24
2021-05-13T08:35:00,93.552,0.945,1981.107,1422.456
2021-05-13T08:40:00,75.573,0.999,4566.908,1030.062
2021-05-13T08:45:00,93.997,0.959,5767.489,2301.531
2021-05-13T08:50:00,77.667,1.004,2674.072,1537.741
2021-05-13T08:55:00,90.288,1.0,2143.592,1603.959
2021-05-13T09:00:00,83.167,0.995,1094.448,1553.327
2021-05-13T09:05:00,101.135,0.858,12015.145,2221.953
