date_time,heart_zone_id,total_minutes
2021-02-03T09:33,FAT_BURN,1
2021-02-03T09:34,FAT_BURN,1
2021-02-03T09:35,FAT_BURN,1
2021-02-03T09:36,FAT_BURN,1
2021-02-03T09:37,FAT_BURN,1
2021-02-03T09:38,FAT_BURN,1
2021-02-03T09:39,FAT_BURN,1
2021-02-03T09:40,FAT_BURN,1
2021-02-03T09:41,FAT_BURN,1
2021-02-03T09:42,FAT_BURN,1
2021-02-03T09:43,FAT_BURN,1
2021-02-03T09:44,FAT_BURN,1
2021-02-03T09:45,FAT_BURN,1
2021-02-03T09:46,FAT_BURN,1
2021-02-03T09:47,FAT_BURN,1
2021-02-03T09:48,FAT_BURN,1
2021-02-03T09:49,FAT_BURN,1
2021-02-03T09:50,FAT_BURN,1
2021-02-03T09:51,FAT_BURN,1
2021-02-03T09:52,FAT_BURN,1
2021-02-03T09:53,FAT_BURN,1
2021-02-03T09:54,FAT_BURN,1
2021-02-03T09:55,FAT_BURN,1
2021-02-03T09:56,FAT_BURN,1
2021-02-03T10:00,FAT_BURN,1
2021-02-03T10:01,FAT_BURN,1
2021-02-03T10:02,FAT_BURN,1
2021-02-03T10:03,FAT_BURN,1
2021-02-03T10:04,FAT_BURN,1
2021-02-03T10:06,FAT_BURN,1
2021-02-03T10:07,FAT_BURN,1
2021-02-03T10:08,FAT_BURN,1
2021-02-03T10:09,FAT_BURN,1
2021-02-03T10:10,FAT_BURN,1
2021-02-03T10:11,FAT_BURN,1
2021-02-03T10:12,FAT_BURN,1
2021-02-03T10:13,FAT_BURN,1
2021-02-03T10:14,FAT_BURN,1
2021-02-03T10:15,FAT_BURN,1
2021-02-03T10:16,FAT_BURN,1
2021-02-03T10:23,FAT_BURN,1
2021-02-03T10:24,FAT_BURN,1
2021-02-03T10:26,FAT_BURN,1
2021-02-03T10:27,FAT_BURN,1
2021-02-03T10:28,FAT_BURN,1
2021-02-03T10:29,FAT_BURN,1
2021-02-03T10:30,FAT_BURN,1
2021-02-03T10:31,FAT_BURN,1
2021-02-03T10:32,FAT_BURN,1
2021-02-03T10:33,FAT_BURN,1
2021-02-03T10:34,FAT_BURN,1
2021-02-03T10:36,FAT_BURN,1
2021-02-03T10:37,FAT_BURN,1
2021-02-03T10:38,FAT_BURN,1
2021-02-03T10:39,FAT_BURN,1
2021-02-03T10:40,FAT_BURN,1
2021-02-03T10:41,FAT_BURN,1
2021-02-03T10:42,FAT_BURN,1
2021-02-03T11:58,FAT_BURN,1
2021-02-04T11:16,FAT_BURN,1
2021-02-04T11:17,FAT_BURN,1
2021-02-04T11:18,FAT_BURN,1
2021-02-04T11:19,FAT_BURN,1
2021-02-04T11:20,FAT_BURN,1
2021-02-04T11:21,FAT_BURN,1
2021-02-04T11:22,FAT_BURN,1
2021-02-04T11:23,FAT_BURN,1
2021-02-04T11:24,FAT_BURN,1
2021-02-04T11:25,FAT_BURN,1
2021-02-04T11:26,FAT_BURN,1
2021-02-04T11:27,FAT_BURN,1
2021-02-04T11:28,FAT_BURN,1
2021-02-04T11:29,FAT_BURN,1
2021-02-04T11:30,FAT_BURN,1
2021-02-04T11:31,FAT_BURN,1
2021-02-04T11:33,FAT_BURN,1
2021-02-04T11:37,FAT_BURN,1
2021-02-04T11:38,FAT_BURN,1
2021-02-04T11:39,FAT_BURN,1
2021-02-04T11:40,FAT_BURN,1
2021-02-04T11:41,FAT_BURN,1
2021-02-04T11:42,FAT_BURN,1
2021-02-04T11:43,FAT_BURN,1
2021-02-04T11:44,FAT_BURN,1
2021-02-04T11:45,FAT_BURN,1
2021-02-04T11:46,FAT_BURN,1
2021-02-04T11:47,FAT_BURN,1
2021-02-04T11:48,FAT_BURN,1
2021-02-04T11:49,FAT_BURN,1
2021-02-04T11:50,FAT_BURN,1
2021-02-04T11:51,FAT_BURN,1
2021-02-04T11:52,FAT_BURN,1
2021-02-04T11:53,FAT_BURN,1
2021-02-04T11:54,FAT_BURN,1
2021-02-04T11:55,FAT_BURN,1
2021-02-04T11:56,FAT_BURN,1
2021-02-04T11:57,FAT_BURN,1
2021-02-04T11:58,FAT_BURN,1
2021-02-04T11:59,FAT_BURN,1
2021-02-04T12:00,FAT_BURN,1
2021-02-04T12:01,FAT_BURN,1
2021-02-04T12:02,FAT_BURN,1
2021-02-04T12:03,FAT_BURN,1
2021-02-04T12:04,FAT_BURN,1
2021-02-04T12:05,FAT_BURN,1
2021-02-04T12:06,FAT_BURN,1
2021-02-04T12:07,FAT_BURN,1
2021-02-04T12:08,FAT_BURN,1
2021-02-04T12:09,FAT_BURN,1
2021-02-04T12:10,FAT_BURN,1
2021-02-04T12:12,FAT_BURN,1
2021-02-04T12:13,FAT_BURN,1
2021-02-04T12:14,FAT_BURN,1
2021-02-04T12:15,FAT_BURN,1
2021-02-04T12:16,FAT_BURN,1
2021-02-04T12:17,FAT_BURN,1
2021-02-04T12:18,FAT_BURN,1
2021-02-04T12:19,FAT_BURN,1
2021-02-04T12:20,FAT_BURN,1
2021-02-04T12:21,FAT_BURN,1
2021-02-04T12:22,FAT_BURN,1
2021-02-04T12:23,FAT_BURN,1
2021-02-04T12:24,FAT_BURN,1
2021-02-04T12:25,FAT_BURN,1
2021-02-04T12:26,FAT_BURN,1
2021-02-04T12:27,FAT_BURN,1
2021-02-04T12:28,FAT_BURN,1
2021-02-04T12:29,FAT_BURN,1
2021-02-04T12:30,FAT_BURN,1
2021-02-04T12:31,FAT_BURN,1
2021-02-04T12:33,FAT_BURN,1
2021-02-04T22:12,FAT_BURN,1
2021-02-04T22:13,FAT_BURN,1
2021-02-04T22:19,FAT_BURN,1
2021-02-04T22:27,FAT_BURN,1
2021-02-04T22:28,FAT_BURN,1
2021-02-04T22:29,FAT_BURN,1
2021-02-04T22:31,FAT_BURN,1
2021-02-04T22:32,FAT_BURN,1
2021-02-05T12:54,FAT_BURN,1
2021-02-05T12:55,FAT_BURN,1
2021-02-05T13:02,FAT_BURN,1
2021-02-05T13:03,FAT_BURN,1
2021-02-05T13:04,FAT_BURN,1
2021-02-05T13:05,FAT_BURN,1
2021-02-05T13:06,FAT_BURN,1
2021-02-05T13:07,FAT_BURN,1
2021-02-05T13:08,FAT_BURN,1
2021-02-05T13:09,FAT_BURN,1
2021-02-05T13:10,FAT_BURN,1
2021-02-05T13:13,FAT_BURN,1
2021-02-05T13:14,FAT_BURN,1
2021-02-05T13:15,FAT_BURN,1
2021-02-05T13:16,CARDIO,2
2021-02-05T13:17,CARDIO,2
2021-02-05T13:18,CARDIO,2
2021-02-05T13:19,CARDIO,2
2021-02-05T13:20,CARDIO,2
2021-02-05T13:21,CARDIO,2
2021-02-05T13:22,FAT_BURN,1
2021-02-05T13:23,FAT_BURN,1
2021-02-05T13:24,FAT_BURN,1
2021-02-05T13:25,FAT_BURN,1
2021-02-05T13:26,FAT_BURN,1
2021-02-05T13:27,FAT_BURN,1
2021-02-05T13:28,FAT_BURN,1
2021-02-05T13:29,CARDIO,2
2021-02-05T13:30,FAT_BURN,1
2021-02-05T13:31,FAT_BURN,1
2021-02-05T13:32,FAT_BURN,1
2021-02-05T13:33,FAT_BURN,1
2021-02-05T13:34,FAT_BURN,1
2021-02-05T13:35,FAT_BURN,1
2021-02-05T13:36,CARDIO,2
2021-02-05T13:37,CARDIO,2
2021-02-05T13:38,FAT_BURN,1
2021-02-05T13:39,CARDIO,2
2021-02-05T13:40,FAT_BURN,1
2021-02-05T13:41,FAT_BURN,1
2021-02-05T13:42,FAT_BURN,1
2021-02-05T13:43,FAT_BURN,1
2021-02-05T13:44,FAT_BURN,1
2021-02-05T13:45,FAT_BURN,1
2021-02-05T13:46,FAT_BURN,1
2021-02-05T13:47,FAT_BURN,1
2021-02-05T13:48,FAT_BURN,1
2021-02-05T13:49,FAT_BURN,1
2021-02-05T13:50,FAT_BURN,1
2021-02-05T13:51,FAT_BURN,1
2021-02-05T13:52,FAT_BURN,1
2021-02-05T13:53,CARDIO,2
2021-02-05T13:54,CARDIO,2
2021-02-05T13:55,CARDIO,2
2021-02-05T13:56,FAT_BURN,1
2021-02-05T13:57,FAT_BURN,1
2021-02-05T13:58,FAT_BURN,1
2021-02-05T13:59,FAT_BURN,1
2021-02-05T14:00,FAT_BURN,1
2021-02-05T14:01,FAT_BURN,1
2021-02-05T14:02,FAT_BURN,1
2021-02-05T14:03,CARDIO,2
2021-02-05T14:04,FAT_BURN,1
2021-02-05T14:05,FAT_BURN,1
2021-02-05T14:06,FAT_BURN,1
2021-02-05T14:07,FAT_BURN,1
2021-02-05T14:08,FAT_BURN,1
2021-02-05T14:09,FAT_BURN,1
2021-02-05T14:10,FAT_BURN,1
2021-02-05T14:12,FAT_BURN,1
2021-02-05T14:13,FAT_BURN,1
2021-02-05T19:13,FAT_BURN,1
2021-02-06T13:55,FAT_BURN,1
2021-02-06T13:56,FAT_BURN,1
2021-02-06T16:28,FAT_BURN,1
2021-02-06T16:29,FAT_BURN,1
2021-02-06T16:30,FAT_BURN,1
2021-02-06T16:31,FAT_BURN,1
2021-02-06T16:33,FAT_BURN,1
2021-02-06T16:35,FAT_BURN,1
2021-02-06T16:36,FAT_BURN,1
2021-02-06T16:37,FAT_BURN,1
2021-02-06T16:38,FAT_BURN,1
2021-02-06T16:39,FAT_BURN,1
2021-02-06T16:40,FAT_BURN,1
2021-02-06T16:41,FAT_BURN,1
2021-02-06T16:42,FAT_BURN,1
2021-02-06T16:43,FAT_BURN,1
2021-02-06T16:44,FAT_BURN,1
2021-02-06T16:45,FAT_BURN,1
2021-02-06T16:46,FAT_BURN,1
2021-02-06T16:47,FAT_BURN,1
2021-02-06T16:48,FAT_BURN,1
2021-02-06T16:49,FAT_BURN,1
2021-02-06T16:50,FAT_BURN,1
2021-02-06T16:51,FAT_BURN,1
2021-02-06T16:52,FAT_BURN,1
2021-02-06T16:53,FAT_BURN,1
2021-02-06T16:54,FAT_BURN,1
2021-02-06T16:55,FAT_BURN,1
2021-02-06T16:56,FAT_BURN,1
2021-02-06T16:57,FAT_BURN,1
2021-02-06T16:58,FAT_BURN,1
2021-02-06T16:59,FAT_BURN,1
2021-02-06T17:00,FAT_BURN,1
2021-02-06T17:01,FAT_BURN,1
2021-02-06T17:02,FAT_BURN,1
2021-02-06T17:03,FAT_BURN,1
2021-02-06T17:04,FAT_BURN,1
2021-02-06T17:05,FAT_BURN,1
2021-02-06T17:06,FAT_BURN,1
2021-02-06T17:07,FAT_BURN,1
2021-02-06T17:08,FAT_BURN,1
2021-02-06T17:09,FAT_BURN,1
2021-02-06T17:10,FAT_BURN,1
2021-02-06T17:11,FAT_BURN,1
2021-02-06T17:12,FAT_BURN,1
2021-02-06T17:13,FAT_BURN,1
2021-02-06T17:14,FAT_BURN,1
2021-02-06T17:15,FAT_BURN,1
2021-02-06T17:16,FAT_BURN,1
2021-02-06T17:17,FAT_BURN,1
2021-02-06T17:18,FAT_BURN,1
2021-02-06T17:20,FAT_BURN,1
2021-02-06T17:22,FAT_BURN,1
2021-02-06T17:23,FAT_BURN,1
2021-02-06T17:24,FAT_BURN,1
2021-02-06T17:25,FAT_BURN,1
2021-02-06T17:27,FAT_BURN,1
2021-02-06T17:28,FAT_BURN,1
2021-02-06T17:29,FAT_BURN,1
2021-02-06T17:30,FAT_BURN,1
2021-02-06T17:31,FAT_BURN,1
2021-02-06T17:32,FAT_BURN,1
2021-02-06T17:33,FAT_BURN,1
2021-02-06T17:34,FAT_BURN,1
2021-02-06T17:35,FAT_BURN,1
2021-02-06T17:36,FAT_BURN,1
2021-02-06T17:37,FAT_BURN,1
2021-02-06T17:38,FAT_BURN,1
2021-02-06T17:39,FAT_BURN,1
2021-02-06T17:41,FAT_BURN,1
2021-02-06T17:44,FAT_BURN,1
2021-02-06T17:45,FAT_BURN,1
2021-02-06T17:46,FAT_BURN,1
2021-02-06T17:47,FAT_BURN,1
2021-02-06T17:50,FAT_BURN,1
2021-02-06T17:51,FAT_BURN,1
2021-02-06T17:52,FAT_BURN,1
2021-02-06T17:53,FAT_BURN,1
2021-02-06T17:55,FAT_BURN,1
2021-02-06T17:56,FAT_BURN,1
2021-02-06T17:57,FAT_BURN,1
2021-02-06T18:09,FAT_BURN,1
2021-02-06T18:10,FAT_BURN,1
2021-02-06T18:11,FAT_BURN,1
2021-02-06T18:12,FAT_BURN,1
2021-02-06T18:13,FAT_BURN,1
2021-02-06T18:14,FAT_BURN,1
2021-02-06T18:22,FAT_BURN,1
2021-02-06T18:23,FAT_BURN,1
2021-02-06T22:09,FAT_BURN,1
2021-02-07T11:11,FAT_BURN,1
2021-02-07T11:12,FAT_BURN,1
2021-02-07T11:13,FAT_BURN,1
2021-02-07T11:14,FAT_BURN,1
2021-02-07T11:15,FAT_BURN,1
2021-02-07T11:16,FAT_BURN,1
2021-02-07T11:17,FAT_BURN,1
2021-02-07T11:18,FAT_BURN,1
2021-02-07T11:19,CARDIO,2
2021-02-07T11:20,CARDIO,2
2021-02-07T11:21,CARDIO,2
2021-02-07T11:22,CARDIO,2
2021-02-07T11:23,CARDIO,2
2021-02-07T11:24,CARDIO,2
2021-02-07T11:25,CARDIO,2
2021-02-07T11:26,CARDIO,2
2021-02-07T11:27,CARDIO,2
2021-02-07T11:28,CARDIO,2
2021-02-07T11:29,CARDIO,2
2021-02-07T11:30,CARDIO,2
2021-02-07T11:31,CARDIO,2
2021-02-07T11:32,CARDIO,2
2021-02-07T11:33,CARDIO,2
2021-02-07T11:34,CARDIO,2
2021-02-07T11:35,CARDIO,2
