date_time,heart_zone_id,total_minutes
2021-06-01T19:13,FAT_BURN,1
2021-06-01T19:14,FAT_BURN,1
2021-06-01T19:15,FAT_BURN,1
2021-06-01T19:16,FAT_BURN,1
2021-06-01T19:17,FAT_BURN,1
2021-06-01T19:18,FAT_BURN,1
2021-06-01T19:19,FAT_BURN,1
2021-06-01T19:20,FAT_BURN,1
2021-06-01T19:22,FAT_BURN,1
2021-06-01T19:23,FAT_BURN,1
2021-06-01T19:24,FAT_BURN,1
2021-06-01T19:50,FAT_BURN,1
2021-06-01T21:00,FAT_BURN,1
2021-06-01T21:01,FAT_BURN,1
2021-06-01T21:02,FAT_BURN,1
2021-06-01T21:03,FAT_BURN,1
2021-06-01T21:04,FAT_BURN,1
2021-06-01T21:05,FAT_BURN,1
2021-06-01T21:17,FAT_BURN,1
2021-06-01T21:18,CARDIO,2
2021-06-01T21:19,CARDIO,2
2021-06-01T21:20,FAT_BURN,1
2021-06-01T21:21,FAT_BURN,1
2021-06-01T21:22,FAT_BURN,1
2021-06-01T21:23,FAT_BURN,1
2021-06-01T21:24,FAT_BURN,1
2021-06-01T21:25,FAT_BURN,1
2021-06-01T21:26,FAT_BURN,1
2021-06-01T21:27,FAT_BURN,1
2021-06-01T21:28,FAT_BURN,1
2021-06-01T21:29,FAT_BURN,1
2021-06-01T21:30,FAT_BURN,1
2021-06-01T21:31,FAT_BURN,1
2021-06-01T22:00,FAT_BURN,1
2021-06-01T22:01,FAT_BURN,1
2021-06-01T22:02,FAT_BURN,1
2021-06-01T22:04,FAT_BURN,1
2021-06-01T22:05,FAT_BURN,1
2021-06-01T22:07,FAT_BURN,1
2021-06-01T22:09,FAT_BURN,1
2021-06-01T22:10,FAT_BURN,1
2021-06-01T22:11,FAT_BURN,1
2021-06-01T22:12,FAT_BURN,1
2021-06-01T22:19,FAT_BURN,1
2021-06-01T22:20,FAT_BURN,1
2021-06-01T22:22,FAT_BURN,1
2021-06-02T18:33,FAT_BURN,1
2021-06-02T18:34,FAT_BURN,1
2021-06-02T18:35,FAT_BURN,1
2021-06-02T18:36,FAT_BURN,1
2021-06-02T18:37,FAT_BURN,1
2021-06-02T18:38,FAT_BURN,1
2021-06-02T18:39,FAT_BURN,1
2021-06-02T18:40,FAT_BURN,1
2021-06-02T18:41,FAT_BURN,1
2021-06-02T18:42,FAT_BURN,1
2021-06-02T18:43,FAT_BURN,1
2021-06-02T18:44,FAT_BURN,1
2021-06-02T18:45,FAT_BURN,1
2021-06-02T18:46,FAT_BURN,1
2021-06-02T18:47,FAT_BURN,1
2021-06-02T18:48,FAT_BURN,1
2021-06-02T18:49,FAT_BURN,1
2021-06-02T18:50,FAT_BURN,1
2021-06-02T18:51,FAT_BURN,1
2021-06-02T18:52,FAT_BURN,1
2021-06-02T18:53,FAT_BURN,1
2021-06-02T18:54,FAT_BURN,1
2021-06-02T18:55,FAT_BURN,1
2021-06-02T18:56,FAT_BURN,1
2021-06-02T18:57,FAT_BURN,1
2021-06-02T18:58,FAT_BURN,1
2021-06-02T18:59,FAT_BURN,1
2021-06-02T19:00,FAT_BURN,1
2021-06-02T19:01,FAT_BURN,1
2021-06-02T19:02,FAT_BURN,1
2021-06-02T19:03,FAT_BURN,1
2021-06-02T19:04,FAT_BURN,1
2021-06-02T19:05,FAT_BURN,1
2021-06-02T19:06,FAT_BURN,1
2021-06-02T19:07,FAT_BURN,1
2021-06-02T19:08,FAT_BURN,1
2021-06-02T19:09,FAT_BURN,1
2021-06-02T19:10,FAT_BURN,1
2021-06-02T19:11,FAT_BURN,1
2021-06-02T19:12,FAT_BURN,1
2021-06-02T19:13,FAT_BURN,1
2021-06-02T19:14,FAT_BURN,1
2021-06-02T19:15,FAT_BURN,1
2021-06-02T19:16,FAT_BURN,1
2021-06-02T19:17,FAT_BURN,1
2021-06-02T19:18,FAT_BURN,1
2021-06-02T19:19,FAT_BURN,1
2021-06-02T19:20,FAT_BURN,1
2021-06-02T19:21,FAT_BURN,1
2021-06-02T19:22,FAT_BURN,1
2021-06-02T19:23,FAT_BURN,1
2021-06-02T19:24,FAT_BURN,1
2021-06-02T19:25,FAT_BURN,1
2021-06-02T19:26,FAT_BURN,1
2021-06-02T19:27,FAT_BURN,1
2021-06-02T19:28,FAT_BURN,1
2021-06-02T19:29,FAT_BURN,1
2021-06-02T19:30,FAT_BURN,1
2021-06-02T19:31,FAT_BURN,1
2021-06-02T19:32,FAT_BURN,1
2021-06-02T19:33,FAT_BURN,1
2021-06-02T19:34,FAT_BURN,1
2021-06-02T19:35,FAT_BURN,1
2021-06-02T19:36,FAT_BURN,1
2021-06-02T19:37,FAT_BURN,1
2021-06-02T19:38,FAT_BURN,1
2021-06-02T19:39,FAT_BURN,1
2021-06-02T19:40,FAT_BURN,1
2021-06-02T19:41,FAT_BURN,1
2021-06-02T19:42,FAT_BURN,1
2021-06-02T19:43,FAT_BURN,1
2021-06-02T19:44,FAT_BURN,1
2021-06-02T19:45,FAT_BURN,1
2021-06-02T19:46,FAT_BURN,1
2021-06-02T19:47,FAT_BURN,1
2021-06-02T19:48,FAT_BURN,1
2021-06-02T19:49,FAT_BURN,1
2021-06-02T19:50,FAT_BURN,1
2021-06-02T19:51,FAT_BURN,1
2021-06-02T19:52,FAT_BURN,1
2021-06-02T19:53,FAT_BURN,1
2021-06-02T19:54,FAT_BURN,1
2021-06-02T19:55,FAT_BURN,1
2021-06-02T19:56,FAT_BURN,1
2021-06-02T19:57,FAT_BURN,1
2021-06-02T19:58,FAT_BURN,1
2021-06-02T19:59,FAT_BURN,1
2021-06-02T20:00,FAT_BURN,1
2021-06-02T20:01,FAT_BURN,1
2021-06-02T20:02,FAT_BURN,1
2021-06-02T20:03,FAT_BURN,1
2021-06-02T20:04,FAT_BURN,1
2021-06-02T20:05,FAT_BURN,1
2021-06-02T20:06,FAT_BURN,1
2021-06-02T20:07,FAT_BURN,1
2021-06-02T20:08,FAT_BURN,1
2021-06-02T20:09,FAT_BURN,1
2021-06-02T20:10,FAT_BURN,1
2021-06-02T20:11,FAT_BURN,1
2021-06-02T20:12,FAT_BURN,1
2021-06-02T20:13,FAT_BURN,1
2021-06-02T20:14,FAT_BURN,1
2021-06-02T20:15,FAT_BURN,1
2021-06-02T20:16,FAT_BURN,1
2021-06-02T20:17,FAT_BURN,1
2021-06-02T20:18,FAT_BURN,1
2021-06-02T20:19,FAT_BURN,1
2021-06-02T20:20,FAT_BURN,1
2021-06-02T20:21,FAT_BURN,1
2021-06-02T20:22,FAT_BURN,1
2021-06-02T20:23,FAT_BURN,1
2021-06-02T20:24,FAT_BURN,1
2021-06-02T20:25,FAT_BURN,1
2021-06-02T20:26,FAT_BURN,1
2021-06-02T20:27,FAT_BURN,1
2021-06-02T20:28,FAT_BURN,1
2021-06-02T20:29,FAT_BURN,1
2021-06-02T20:30,FAT_BURN,1
2021-06-02T20:31,FAT_BURN,1
2021-06-02T20:32,FAT_BURN,1
2021-06-02T20:33,FAT_BURN,1
2021-06-02T20:34,FAT_BURN,1
2021-06-02T20:35,FAT_BURN,1
2021-06-02T20:36,FAT_BURN,1
2021-06-02T20:37,FAT_BURN,1
2021-06-02T20:38,FAT_BURN,1
2021-06-02T20:39,FAT_BURN,1
2021-06-02T20:40,FAT_BURN,1
2021-06-02T20:41,FAT_BURN,1
2021-06-02T20:42,FAT_BURN,1
2021-06-02T20:43,FAT_BURN,1
2021-06-02T20:44,FAT_BURN,1
2021-06-02T20:45,FAT_BURN,1
2021-06-02T20:46,FAT_BURN,1
2021-06-02T20:47,FAT_BURN,1
2021-06-02T20:48,FAT_BURN,1
2021-06-02T20:49,FAT_BURN,1
2021-06-02T20:50,FAT_BURN,1
2021-06-02T20:51,FAT_BURN,1
2021-06-02T20:52,FAT_BURN,1
2021-06-02T20:53,FAT_BURN,1
2021-06-02T20:54,FAT_BURN,1
2021-06-02T20:55,FAT_BURN,1
2021-06-02T20:56,FAT_BURN,1
2021-06-02T20:57,FAT_BURN,1
2021-06-02T20:58,FAT_BURN,1
2021-06-02T20:59,FAT_BURN,1
2021-06-02T21:00,FAT_BURN,1
2021-06-02T21:01,FAT_BURN,1
2021-06-02T21:02,FAT_BURN,1
2021-06-02T21:03,FAT_BURN,1
2021-06-02T21:04,FAT_BURN,1
2021-06-02T21:05,FAT_BURN,1
2021-06-02T21:06,FAT_BURN,1
2021-06-02T21:07,FAT_BURN,1
2021-06-02T21:08,FAT_BURN,1
2021-06-02T21:09,FAT_BURN,1
2021-06-02T21:10,FAT_BURN,1
2021-06-02T21:11,FAT_BURN,1
2021-06-02T21:12,FAT_BURN,1
2021-06-02T21:13,FAT_BURN,1
2021-06-02T21:14,FAT_BURN,1
2021-06-02T21:15,FAT_BURN,1
2021-06-02T21:16,FAT_BURN,1
2021-06-02T21:17,FAT_BURN,1
2021-06-02T21:18,FAT_BURN,1
2021-06-02T21:19,FAT_BURN,1
2021-06-02T21:20,FAT_BURN,1
2021-06-02T21:21,FAT_BURN,1
2021-06-02T21:22,FAT_BURN,1
2021-06-02T21:23,FAT_BURN,1
2021-06-02T21:24,FAT_BURN,1
2021-06-02T21:27,FAT_BURN,1
2021-06-02T21:28,FAT_BURN,1
2021-06-02T21:29,FAT_BURN,1
2021-06-02T21:30,FAT_BURN,1
2021-06-02T21:31,FAT_BURN,1
2021-06-02T21:32,FAT_BURN,1
2021-06-02T21:33,FAT_BURN,1
2021-06-02T21:34,FAT_BURN,1
2021-06-02T21:35,FAT_BURN,1
2021-06-02T21:36,FAT_BURN,1
2021-06-02T21:37,FAT_BURN,1
2021-06-02T21:38,FAT_BURN,1
2021-06-02T21:39,FAT_BURN,1
2021-06-02T21:40,FAT_BURN,1
2021-06-02T21:41,FAT_BURN,1
2021-06-02T21:42,FAT_BURN,1
2021-06-02T21:43,FAT_BURN,1
2021-06-02T21:45,FAT_BURN,1
2021-06-02T21:46,FAT_BURN,1
2021-06-02T21:47,FAT_BURN,1
2021-06-02T21:48,FAT_BURN,1
2021-06-02T21:49,FAT_BURN,1
2021-06-02T21:50,FAT_BURN,1
2021-06-02T21:51,FAT_BURN,1
2021-06-02T21:52,FAT_BURN,1
2021-06-02T21:53,FAT_BURN,1
2021-06-02T21:54,FAT_BURN,1
2021-06-02T21:55,FAT_BURN,1
2021-06-02T21:56,FAT_BURN,1
2021-06-02T21:57,FAT_BURN,1
2021-06-02T21:58,FAT_BURN,1
2021-06-02T21:59,FAT_BURN,1
2021-06-02T22:00,FAT_BURN,1
2021-06-02T22:01,FAT_BURN,1
2021-06-02T22:02,FAT_BURN,1
2021-06-02T22:03,FAT_BURN,1
2021-06-02T22:04,FAT_BURN,1
2021-06-02T22:05,FAT_BURN,1
2021-06-02T22:06,FAT_BURN,1
2021-06-02T22:07,FAT_BURN,1
2021-06-02T22:09,FAT_BURN,1
2021-06-02T22:16,FAT_BURN,1
2021-06-02T22:20,FAT_BURN,1
2021-06-02T22:21,FAT_BURN,1
2021-06-02T22:23,FAT_BURN,1
2021-06-02T22:24,FAT_BURN,1
2021-06-02T22:25,FAT_BURN,1
2021-06-02T22:26,FAT_BURN,1
2021-06-02T22:27,FAT_BURN,1
2021-06-02T22:28,FAT_BURN,1
2021-06-02T22:31,FAT_BURN,1
2021-06-02T22:32,FAT_BURN,1
2021-06-02T22:33,FAT_BURN,1
2021-06-02T22:34,FAT_BURN,1
2021-06-02T22:37,FAT_BURN,1
2021-06-02T22:39,FAT_BURN,1
2021-06-02T22:40,FAT_BURN,1
2021-06-02T22:41,FAT_BURN,1
2021-06-02T22:42,FAT_BURN,1
2021-06-02T22:43,FAT_BURN,1
