timestamp,rmssd,coverage,low_frequency,high_frequency
2021-05-07T00:35:00,39.522,0.941,1425.646,274.858
2021-05-07T00:40:00,36.734,0.931,2663.857,758.413
2021-05-07T00:45:00,35.312,0.964,5298.456,450.751
2021-05-07T00:50:00,52.561,0.988,3081.436,550.403
2021-05-07T00:55:00,58.193,0.972,3932.816,846.588
2021-05-07T01:00:00,53.492,0.955,3979.943,634.929
2021-05-07T01:05:00,51.568,0.972,2935.635,515.165
2021-05-07T01:25:00,60.519,0.904,7037.342,867.01
2021-05-07T01:30:00,53.058,0.965,4191.139,788.257
2021-05-07T01:35:00,55.057,0.965,3848.796,874.778
2021-05-07T01:40:00,52.322,0.957,6090.646,640.275
2021-05-07T01:45:00,62.086,0.966,5969.069,878.372
2021-05-07T01:50:00,67.834,0.99,7424.351,1210.387
2021-05-07T01:55:00,58.244,0.96,2410.838,605.433
2021-05-07T02:00:00,63.036,1.004,2486.573,794.14
2021-05-07T02:05:00,56.799,1.005,1083.38,699.741
2021-05-07T02:10:00,66.014,1.002,6973.686,714.708
2021-05-07T02:15:00,57.926,0.945,2325.827,1081.777
2021-05-07T02:20:00,65.694,0.924,7529.357,744.33
2021-05-07T02:25:00,67.039,0.988,6553.107,743.605
2021-05-07T02:30:00,71.539,0.946,7753.013,978.446
2021-05-07T02:35:00,60.066,0.989,3272.402,644.076
2021-05-07T02:40:00,57.809,1.002,1642.865,500.63
2021-05-07T02:45:00,59.324,0.999,846.093,583.855
2021-05-07T03:05:00,70.929,0.851,1839.877,900.182
2021-05-07T03:10:00,68.187,1.003,1358.761,926.939
2021-05-07T03:15:00,64.551,0.962,1590.441,637.401
2021-05-07T03:20:00,52.558,1.001,1726.575,504.77
2021-05-07T03:25:00,68.706,0.963,994.992,700.263
2021-05-07T03:30:00,80.536,0.987,3313.819,1029.661
2021-05-07T03:35:00,77.614,0.949,1783.906,1005.947
2021-05-07T03:40:00,85.498,1.002,7963.723,1332.707
2021-05-07T03:45:00,94.006,0.917,4147.068,1438.717
2021-05-07T03:50:00,67.618,0.994,2484.648,869.749
2021-05-07T03:55:00,64.312,1.002,1457.567,816.246
2021-05-07T04:00:00,75.885,1.005,5763.479,1218.821
2021-05-07T04:05:00,69.949,1.004,5387.921,1007.041
2021-05-07T04:10:00,70.87,0.949,4003.364,1110.644
2021-05-07T04:15:00,60.337,1.005,3228.063,697.75
2021-05-07T04:20:00,51.657,1.005,1861.319,433.935
2021-05-07T04:25:00,50.319,1.003,771.619,391.802
2021-05-07T04:30:00,61.047,1.003,1615.199,556.131
2021-05-07T04:35:00,69.709,0.983,2674.7,712.171
2021-05-07T04:40:00,73.663,0.976,4052.621,1362.223
2021-05-07T04:45:00,75.069,0.995,881.081,1054.607
2021-05-07T04:50:00,74.134,0.963,1557.72,871.635
2021-05-07T04:55:00,65.375,1.004,5345.815,680.403
2021-05-07T05:00:00,63.396,1.002,849.708,588.29
2021-05-07T05:05:00,61.285,1.002,423.574,580.747
2021-05-07T05:10:00,65.194,1.003,1300.167,794.814
2021-05-07T05:15:00,74.965,0.923,2566.663,1049.43
2021-05-07T05:20:00,79.49,0.985,5317.887,1110.962
2021-05-07T05:25:00,84.106,1.005,5531.735,1279.225
2021-05-07T05:30:00,77.724,0.997,3259.108,1374.126
2021-05-07T05:35:00,67.588,0.9,3632.923,1137.055
2021-05-07T05:40:00,63.822,1.002,2140.656,1050.161
2021-05-07T05:45:00,69.195,0.996,1985.099,1042.358
2021-05-07T05:50:00,70.134,0.968,2025.516,1067.395
2021-05-07T05:55:00,92.485,1.003,2531.281,1636.916
2021-05-07T06:00:00,76.555,1.005,5332.592,1306.644
2021-05-07T06:05:00,76.973,0.938,1652.252,1141.835
2021-05-07T06:10:00,64.401,0.995,2110.647,743.67
2021-05-07T06:15:00,54.884,1.005,1255.137,534.142
2021-05-07T06:20:00,65.549,0.989,3710.033,684.942
2021-05-07T06:25:00,61.107,1.003,3356.963,1159.681
2021-05-07T06:30:00,62.455,0.967,6470.24,1013.357
2021-05-07T06:35:00,89.146,1.002,4982.963,1173.276
2021-05-07T06:40:00,80.429,0.928,6957.377,993.628
2021-05-07T06:45:00,72.47,1.002,2347.373,776.988
2021-05-07T06:50:00,79.726,0.931,3652.723,958.516
2021-05-07T06:55:00,77.065,0.923,3017.845,610.581
2021-05-07T07:00:00,68.619,0.93,4940.884,1199.044
2021-05-07T07:05:00,79.838,1.002,1251.964,1142.109
2021-05-07T07:10:00,79.25,0.999,3777.373,1131.102
2021-05-07T07:15:00,88.807,1.004,6737.715,1921.128
2021-05-07T07:20:00,81.696,0.989,2919.322,1682.364
2021-05-07T07:25:00,74.293,0.968,3179.96,1528.226
2021-05-07T07:30:00,73.827,1.005,4015.646,941.15
