timestamp,rmssd,coverage,low_frequency,high_frequency
2021-04-22T00:00:00,98.092,0.952,11612.626,1993.201
2021-04-22T00:05:00,111.087,1.0,2778.019,2173.205
2021-04-22T00:10:00,106.577,0.951,5650.067,2452.33
2021-04-22T00:15:00,93.036,0.976,3254.277,1513.755
2021-04-22T00:20:00,91.274,1.0,3894.496,1578.913
2021-04-22T00:25:00,94.533,0.968,3938.328,1604.986
2021-04-22T00:30:00,102.419,0.98,4688.831,1779.345
2021-04-22T00:35:00,87.22,0.959,10637.927,1252.376
2021-04-22T00:40:00,87.167,0.98,4468.494,1244.003
2021-04-22T00:45:00,82.544,0.984,6129.153,968.479
2021-04-22T00:50:00,97.807,1.004,6196.534,1517.192
2021-04-22T00:55:00,91.586,0.942,7817.192,1072.845
2021-04-22T01:00:00,98.114,0.991,1002.562,1416.086
2021-04-22T01:05:00,83.98,0.996,729.318,1073.601
2021-04-22T01:10:00,87.336,0.999,906.528,1130.898
2021-04-22T01:15:00,71.145,0.958,1252.65,776.882
2021-04-22T01:20:00,85.855,0.957,6851.481,1465.874
2021-04-22T01:25:00,99.851,0.998,3264.912,1782.166
2021-04-22T01:30:00,107.647,0.994,1616.225,1897.605
2021-04-22T01:35:00,113.622,1.004,4152.064,1593.724
2021-04-22T01:40:00,102.15,0.997,3304.21,1076.037
2021-04-22T01:45:00,87.565,0.92,2117.111,1046.822
2021-04-22T01:50:00,73.151,0.989,1489.136,897.98
2021-04-22T01:55:00,86.072,1.006,1627.892,1071.794
2021-04-22T02:00:00,88.255,1.003,1795.215,1249.764
2021-04-22T02:05:00,92.269,0.993,4762.142,1114.845
2021-04-22T02:10:00,78.637,0.995,1178.846,839.865
2021-04-22T02:15:00,96.259,0.973,3639.955,1087.836
2021-04-22T02:20:00,87.88,0.987,834.599,1185.486
2021-04-22T02:25:00,99.614,0.993,951.081,1275.574
2021-04-22T02:30:00,80.679,1.002,1010.577,986.769
2021-04-22T02:35:00,87.448,0.998,1198.99,1071.928
2021-04-22T02:40:00,95.93,0.924,1357.917,1144.579
2021-04-22T02:45:00,94.991,0.982,5577.267,1265.49
2021-04-22T02:50:00,79.604,0.999,952.448,939.995
2021-04-22T02:55:00,78.074,0.97,1171.831,723.255
2021-04-22T03:00:00,99.128,1.004,1444.809,1313.421
2021-04-22T03:05:00,89.241,0.997,2325.792,1325.821
2021-04-22T03:10:00,95.609,0.979,3260.447,1042.038
2021-04-22T03:15:00,98.212,1.005,2082.179,1356.804
2021-04-22T03:20:00,101.499,1.001,3008.094,1625.362
2021-04-22T03:25:00,73.313,0.926,2010.611,879.513
2021-04-22T03:30:00,65.343,0.995,1968.774,743.601
2021-04-22T03:35:00,78.795,0.946,1437.025,673.801
2021-04-22T03:40:00,100.683,0.976,1376.26,1650.729
2021-04-22T03:45:00,87.939,0.94,5997.021,1306.326
2021-04-22T03:50:00,77.981,0.967,2433.145,839.833
2021-04-22T03:55:00,72.991,0.948,2883.533,574.131
2021-04-22T04:00:00,83.05,0.955,2043.908,778.11
2021-04-22T04:05:00,86.472,0.995,7523.825,978.029
2021-04-22T04:10:00,98.603,0.784,6542.489,1562.262
2021-04-22T04:15:00,92.21,1.002,8567.772,1560.106
2021-04-22T04:20:00,85.588,0.999,7235.234,1379.594
2021-04-22T04:25:00,98.722,0.966,12924.222,1362.779
2021-04-22T04:30:00,90.57,0.966,5542.058,1031.556
2021-04-22T04:35:00,84.366,0.953,2253.708,1195.657
2021-04-22T04:40:00,83.256,0.992,710.736,884.499
2021-04-22T04:45:00,91.443,0.942,3976.431,819.535
2021-04-22T04:50:00,97.28,0.985,7015.118,1460.023
2021-04-22T04:55:00,81.382,1.002,6082.174,1046.374
2021-04-22T05:00:00,86.543,0.989,1165.559,878.683
2021-04-22T05:05:00,106.295,0.997,4369.648,2431.592
2021-04-22T05:10:00,123.879,0.92,8422.451,2604.72
2021-04-22T05:15:00,81.365,1.007,5178.955,853.572
2021-04-22T05:20:00,95.244,0.95,2645.818,1090.191
2021-04-22T05:25:00,80.702,0.95,3903.379,1065.591
2021-04-22T05:30:00,86.196,1.0,1826.654,1294.926
2021-04-22T05:35:00,88.663,0.948,2735.549,1233.008
2021-04-22T05:40:00,71.979,0.99,2609.758,658.648
2021-04-22T05:45:00,71.771,1.003,2065.733,644.354
2021-04-22T05:50:00,101.024,0.934,8546.716,1723.368
2021-04-22T05:55:00,101.494,0.945,6267.578,2018.711
2021-04-22T06:00:00,86.762,1.006,6566.005,1333.15
2021-04-22T06:05:00,105.341,0.949,9188.424,2415.886
2021-04-22T06:10:00,94.107,0.986,6526.383,1874.498
2021-04-22T06:15:00,92.642,0.943,2651.069,1326.24
2021-04-22T06:20:00,97.341,1.003,3325.811,1597.46
2021-04-22T06:30:00,90.729,0.914,3364.647,1284.81
2021-04-22T06:35:00,112.817,0.938,2284.759,1465.628
2021-04-22T06:40:00,93.655,1.006,3589.52,1271.943
2021-04-22T06:45:00,86.36,0.981,2269.98,1135.334
2021-04-22T06:50:00,104.734,0.958,7199.808,1723.963
2021-04-22T06:55:00,82.554,0.836,2562.738,761.096
2021-04-22T07:00:00,80.275,0.954,2799.371,1166.712
2021-04-22T07:05:00,75.123,0.996,1552.833,1000.836
2021-04-22T07:10:00,67.233,1.007,621.931,617.079
2021-04-22T07:15:00,62.974,0.995,827.223,577.192
