timestamp,rmssd,coverage,low_frequency,high_frequency
2021-06-30T00:20:00,25.004,0.845,880.35,199.117
2021-06-30T00:25:00,31.73,0.778,3348.974,373.276
2021-06-30T00:30:00,25.514,0.957,238.375,159.226
2021-06-30T00:35:00,32.944,1.002,718.92,287.504
2021-06-30T00:40:00,28.523,0.958,930.099,203.649
2021-06-30T00:45:00,24.251,0.947,215.247,115.856
2021-06-30T00:50:00,28.996,0.984,304.954,144.156
2021-06-30T00:55:00,30.232,0.999,165.316,199.562
2021-06-30T01:00:00,32.41,1.003,373.98,276.699
2021-06-30T01:05:00,32.835,0.946,2033.037,335.27
2021-06-30T01:10:00,26.989,1.0,323.174,189.661
2021-06-30T01:15:00,26.496,1.003,325.341,133.187
2021-06-30T01:20:00,27.541,1.003,331.784,119.969
2021-06-30T01:25:00,26.323,1.0,462.816,131.259
2021-06-30T01:30:00,28.33,0.984,361.502,130.509
2021-06-30T01:35:00,36.704,0.992,1998.001,286.105
2021-06-30T01:40:00,31.273,1.003,1523.081,221.728
2021-06-30T01:45:00,27.388,0.958,986.05,85.042
2021-06-30T01:50:00,23.185,1.003,921.48,123.048
2021-06-30T01:55:00,30.263,0.967,2267.204,195.001
2021-06-30T02:00:00,31.745,0.965,4280.789,280.375
2021-06-30T02:05:00,33.817,0.931,4844.018,155.244
2021-06-30T02:10:00,23.001,0.974,470.318,120.469
2021-06-30T02:15:00,25.569,0.961,2551.329,149.083
2021-06-30T02:20:00,28.801,0.982,945.836,176.179
2021-06-30T02:25:00,28.953,1.004,374.613,121.734
2021-06-30T02:30:00,38.095,0.904,3073.38,352.837
2021-06-30T02:35:00,51.152,0.975,3798.431,522.907
2021-06-30T02:40:00,41.869,0.963,537.276,301.937
2021-06-30T02:45:00,39.378,1.004,1411.883,260.672
2021-06-30T02:50:00,39.348,0.952,632.521,268.852
2021-06-30T02:55:00,54.604,0.961,4145.637,629.8
2021-06-30T03:00:00,55.454,0.965,5670.4,537.945
2021-06-30T03:05:00,36.544,0.991,955.103,212.827
2021-06-30T03:10:00,52.479,0.967,1867.476,377.664
2021-06-30T03:15:00,42.2,0.97,1008.266,300.909
2021-06-30T03:20:00,42.815,0.962,1670.665,401.844
2021-06-30T03:25:00,34.714,0.937,1182.558,247.176
2021-06-30T03:30:00,61.65,0.996,2123.037,810.52
2021-06-30T03:35:00,33.658,0.966,1007.461,224.299
2021-06-30T03:40:00,23.682,0.96,1002.966,115.554
2021-06-30T03:45:00,21.445,0.988,556.38,70.522
2021-06-30T03:50:00,23.532,1.002,943.307,111.168
2021-06-30T03:55:00,18.939,1.003,319.174,66.828
2021-06-30T04:00:00,17.755,0.99,192.97,66.987
2021-06-30T04:05:00,23.119,0.94,1729.378,363.286
2021-06-30T04:10:00,23.187,1.002,310.779,125.881
2021-06-30T04:15:00,24.732,0.956,1021.945,321.142
2021-06-30T04:20:00,24.379,1.002,324.523,129.987
2021-06-30T04:25:00,32.436,1.004,351.972,213.194
2021-06-30T04:30:00,69.265,0.919,2276.29,714.272
2021-06-30T04:35:00,73.074,0.969,5514.032,1112.088
2021-06-30T04:40:00,68.73,0.949,1290.228,594.936
2021-06-30T04:45:00,61.562,0.986,1831.382,942.993
2021-06-30T04:50:00,57.488,0.981,2577.592,1003.455
2021-06-30T04:55:00,54.063,0.952,4570.88,431.624
2021-06-30T05:00:00,84.999,0.974,1525.871,1293.333
2021-06-30T05:05:00,71.818,0.955,4235.348,1107.698
2021-06-30T05:10:00,58.084,0.975,3352.723,509.042
2021-06-30T05:15:00,58.761,0.992,470.367,473.494
2021-06-30T05:20:00,61.989,0.955,1497.135,465.389
2021-06-30T05:25:00,45.526,1.003,623.702,320.929
2021-06-30T05:30:00,59.843,0.938,5780.2,839.087
2021-06-30T05:35:00,73.098,1.005,2119.533,920.087
2021-06-30T05:40:00,72.83,0.979,2113.316,985.938
2021-06-30T05:45:00,72.956,1.0,3237.992,1225.071
2021-06-30T05:50:00,75.176,0.991,2741.826,1467.286
2021-06-30T05:55:00,87.564,0.946,7493.105,2009.81
2021-06-30T06:15:00,63.804,0.731,2913.642,746.592
2021-06-30T06:20:00,51.68,0.988,2371.905,525.505
2021-06-30T06:25:00,66.916,0.94,4341.783,915.308
2021-06-30T06:30:00,70.862,0.98,2450.11,784.713
2021-06-30T06:35:00,66.088,0.988,2080.034,883.414
2021-06-30T06:40:00,75.722,1.004,5349.3,2321.245
2021-06-30T06:45:00,65.758,1.003,5323.052,1135.03
2021-06-30T06:50:00,83.066,0.932,3009.187,1014.298
2021-06-30T06:55:00,78.594,0.969,2341.114,1069.062
2021-06-30T07:00:00,79.968,0.944,4611.322,1032.917
2021-06-30T07:05:00,71.021,0.956,1886.226,589.318
2021-06-30T07:10:00,69.788,0.998,3338.827,1048.568
2021-06-30T07:15:00,74.394,0.958,1147.785,818.716
2021-06-30T07:20:00,66.966,0.996,1317.114,587.558
2021-06-30T07:25:00,82.116,1.003,2390.86,979.528
2021-06-30T07:30:00,77.492,0.947,2015.238,751.796
2021-06-30T07:35:00,88.799,0.95,3407.874,1185.709
2021-06-30T07:40:00,102.362,0.966,2199.624,1342.087
2021-06-30T07:45:00,121.882,1.004,4973.926,2318.339
2021-06-30T07:50:00,95.934,0.993,1972.156,1446.05
2021-06-30T07:55:00,87.445,1.005,1206.946,1539.03
2021-06-30T08:00:00,92.568,0.937,10236.776,1605.728
2021-06-30T08:05:00,77.729,0.948,5537.599,1005.895
2021-06-30T08:10:00,77.13,1.006,2525.218,854.383
2021-06-30T08:15:00,88.738,0.973,8043.407,1225.729
2021-06-30T08:20:00,94.522,0.969,4893.505,1806.534
2021-06-30T08:25:00,98.166,0.947,3156.061,1135.972
2021-06-30T08:30:00,92.333,0.887,5321.268,1854.748
2021-06-30T08:35:00,101.014,0.942,6465.043,1888.716
2021-06-30T08:40:00,89.378,0.932,5255.268,1128.906
