timestamp,rmssd,coverage,low_frequency,high_frequency
2021-05-21T00:35:00,44.089,0.918,3555.303,546.869
2021-05-21T00:40:00,45.011,0.903,1653.493,353.429
2021-05-21T00:45:00,53.08,1.002,1445.892,666.047
2021-05-21T00:50:00,49.145,1.004,1807.503,559.45
2021-05-21T00:55:00,47.06,1.002,644.068,515.162
2021-05-21T01:00:00,52.603,1.003,949.115,575.383
2021-05-21T01:05:00,51.005,1.004,1432.933,448.716
2021-05-21T01:10:00,58.768,0.892,3309.351,1011.18
2021-05-21T01:15:00,60.639,0.908,2260.685,728.569
2021-05-21T01:20:00,51.867,0.979,5090.003,591.668
2021-05-21T01:25:00,45.526,1.0,1588.754,418.135
2021-05-21T01:30:00,53.342,1.002,1918.532,674.098
2021-05-21T01:35:00,61.444,0.97,6948.285,1107.218
2021-05-21T01:40:00,55.78,1.003,2674.891,566.074
2021-05-21T01:45:00,60.066,0.996,1946.652,690.412
2021-05-21T01:50:00,57.518,0.973,1140.768,525.742
2021-05-21T01:55:00,60.974,0.977,1279.387,734.569
2021-05-21T02:00:00,42.729,1.003,970.369,265.824
2021-05-21T02:05:00,43.243,0.912,4321.259,424.45
2021-05-21T02:10:00,62.717,1.004,5808.937,1017.819
2021-05-21T02:15:00,46.065,1.001,2425.739,444.771
2021-05-21T02:20:00,49.082,0.953,1859.527,532.546
2021-05-21T02:25:00,56.445,0.968,4720.026,653.677
2021-05-21T02:30:00,58.937,0.986,3558.197,596.795
2021-05-21T02:35:00,47.309,0.972,992.795,432.723
2021-05-21T02:40:00,51.195,0.943,4217.444,363.631
2021-05-21T02:45:00,46.263,0.994,2141.561,514.859
2021-05-21T02:50:00,41.914,0.995,1554.89,344.887
2021-05-21T02:55:00,80.907,0.937,8472.327,1114.323
2021-05-21T03:00:00,79.651,0.971,2750.473,1025.352
2021-05-21T03:05:00,67.448,0.994,4042.38,717.192
2021-05-21T03:10:00,82.942,0.989,4941.156,1569.554
2021-05-21T03:15:00,89.457,0.98,9716.869,2175.103
2021-05-21T03:20:00,71.776,0.937,3317.196,1266.55
2021-05-21T03:30:00,71.185,0.938,3000.534,1731.35
2021-05-21T03:35:00,70.553,1.002,1656.276,1148.77
2021-05-21T03:40:00,68.486,0.913,2444.946,1031.874
2021-05-21T03:45:00,69.866,1.005,2999.57,907.875
2021-05-21T04:10:00,90.299,0.934,7038.48,1549.326
2021-05-21T04:15:00,76.587,1.004,5493.052,1275.29
2021-05-21T04:20:00,72.043,1.004,1682.925,958.977
2021-05-21T04:40:00,84.799,0.959,7434.867,1559.016
2021-05-21T04:45:00,79.572,1.003,1110.444,1216.062
2021-05-21T04:50:00,88.48,0.975,3887.066,1874.606
2021-05-21T04:55:00,77.863,0.995,2563.208,1205.287
2021-05-21T05:00:00,92.447,0.959,2273.478,1270.896
2021-05-21T05:05:00,92.612,1.006,4249.865,1663.508
2021-05-21T05:10:00,99.335,0.977,2203.455,1937.974
2021-05-21T05:15:00,88.312,1.001,2705.992,1304.861
2021-05-21T05:20:00,85.073,0.979,3166.191,1479.256
2021-05-21T05:25:00,87.492,0.971,2736.329,1247.753
2021-05-21T05:30:00,89.656,0.947,1875.409,1061.636
2021-05-21T05:35:00,89.002,1.006,1723.215,1271.513
2021-05-21T05:40:00,82.307,1.003,920.075,1158.055
2021-05-21T05:45:00,78.328,0.997,495.476,1038.998
2021-05-21T05:50:00,70.43,1.004,641.443,771.699
2021-05-21T05:55:00,70.671,1.003,694.704,722.852
2021-05-21T06:00:00,72.786,0.948,568.309,684.87
2021-05-21T06:05:00,80.884,0.912,2980.779,968.355
2021-05-21T06:10:00,87.588,1.002,6679.589,1445.744
2021-05-21T06:15:00,85.115,0.997,1599.88,1245.2
2021-05-21T06:20:00,93.586,0.89,1618.017,1389.833
2021-05-21T06:25:00,94.444,1.0,1393.487,1251.094
2021-05-21T06:30:00,100.905,0.959,2012.036,1541.103
2021-05-21T06:35:00,85.81,0.946,5505.742,1554.843
2021-05-21T06:40:00,83.33,1.004,1572.135,1020.883
2021-05-21T06:45:00,87.166,0.987,4917.658,1349.633
2021-05-21T06:50:00,84.157,0.999,5181.111,1218.927
2021-05-21T06:55:00,84.867,0.955,1646.294,1193.016
2021-05-21T07:00:00,75.349,1.001,1229.92,889.015
2021-05-21T07:05:00,86.481,0.966,1124.679,1242.001
2021-05-21T07:10:00,82.28,1.003,5469.364,1646.915
2021-05-21T07:15:00,94.62,0.74,2513.252,883.383
