timestamp,rmssd,coverage,low_frequency,high_frequency
2021-06-28T01:20:00,37.061,0.909,1816.046,300.322
2021-06-28T01:25:00,36.791,0.941,808.07,236.855
2021-06-28T01:30:00,39.48,1.0,2221.913,485.739
2021-06-28T01:35:00,39.452,1.004,1808.173,459.825
2021-06-28T01:40:00,50.285,0.881,1100.401,569.69
2021-06-28T01:45:00,49.238,0.92,1847.558,563.168
2021-06-28T01:50:00,45.619,0.979,900.091,436.031
2021-06-28T01:55:00,46.78,0.983,3103.106,480.844
2021-06-28T02:00:00,39.405,0.922,924.113,278.051
2021-06-28T02:05:00,55.647,1.005,4013.741,632.995
2021-06-28T02:10:00,34.551,0.964,1695.703,303.982
2021-06-28T02:15:00,33.21,0.952,2157.661,271.946
2021-06-28T02:20:00,40.834,0.985,802.93,428.644
2021-06-28T02:25:00,35.742,0.932,537.266,256.408
2021-06-28T02:30:00,64.673,0.964,3003.411,1003.115
2021-06-28T02:35:00,76.966,0.966,13890.915,1303.149
2021-06-28T02:40:00,67.92,1.0,4486.662,1063.037
2021-06-28T02:45:00,62.01,0.98,5034.115,817.284
2021-06-28T02:50:00,54.425,1.004,3763.006,423.559
2021-06-28T02:55:00,60.83,1.004,3973.146,1075.871
2021-06-28T03:00:00,71.687,0.915,5661.732,933.529
2021-06-28T03:05:00,59.172,0.983,1841.98,598.906
2021-06-28T03:10:00,55.159,1.0,444.566,494.521
2021-06-28T03:20:00,80.837,0.782,7364.649,1568.24
2021-06-28T03:25:00,63.944,0.977,914.538,582.283
2021-06-28T03:30:00,68.723,1.002,5517.689,881.575
2021-06-28T03:35:00,64.434,1.001,840.685,727.453
2021-06-28T03:40:00,56.38,1.004,616.393,600.593
2021-06-28T03:45:00,49.312,0.958,1112.072,469.223
2021-06-28T03:50:00,61.824,0.943,4262.845,585.323
2021-06-28T03:55:00,58.66,0.983,2299.633,634.971
2021-06-28T04:00:00,68.277,1.002,1303.165,937.687
2021-06-28T04:05:00,63.766,0.946,1472.423,755.848
2021-06-28T04:10:00,72.147,0.911,5985.09,1208.099
2021-06-28T04:15:00,89.905,1.001,9554.744,1683.637
2021-06-28T04:20:00,80.816,0.952,4524.385,1354.149
2021-06-28T04:25:00,73.422,1.005,1786.395,1153.922
2021-06-28T04:30:00,77.155,0.965,2876.872,1385.929
2021-06-28T04:35:00,68.171,0.974,1123.372,507.031
2021-06-28T04:40:00,74.153,1.004,1101.031,842.354
2021-06-28T04:45:00,89.172,0.938,897.563,1043.586
2021-06-28T04:50:00,85.981,0.951,8261.19,1237.376
2021-06-28T04:55:00,108.489,1.004,3706.813,2228.569
2021-06-28T05:00:00,81.372,0.998,2767.289,1249.427
2021-06-28T05:05:00,80.232,0.998,1165.192,1094.771
2021-06-28T05:10:00,75.978,0.989,877.511,853.084
2021-06-28T05:15:00,72.326,0.901,5243.303,755.798
2021-06-28T05:20:00,80.936,0.967,6433.398,1513.165
2021-06-28T05:25:00,78.143,0.976,3486.982,1055.379
2021-06-28T05:30:00,97.184,0.973,2565.241,940.564
2021-06-28T05:35:00,80.322,1.004,5939.422,1512.908
2021-06-28T05:40:00,91.632,0.99,5547.115,1558.509
2021-06-28T05:45:00,73.841,0.991,2838.779,1028.52
2021-06-28T05:50:00,76.487,0.916,3185.482,800.937
2021-06-28T05:55:00,85.754,0.954,2760.884,1295.859
2021-06-28T06:00:00,73.209,1.003,3395.142,1000.701
2021-06-28T06:05:00,78.905,0.962,3217.231,1135.899
2021-06-28T06:10:00,81.633,0.949,2313.613,1143.176
2021-06-28T06:15:00,79.864,0.939,1715.555,1203.079
2021-06-28T06:20:00,74.941,0.958,2539.171,972.588
2021-06-28T06:25:00,74.536,1.007,2542.421,1050.512
2021-06-28T06:30:00,82.185,0.959,1370.029,1470.548
2021-06-28T06:35:00,72.268,0.967,1444.242,836.549
2021-06-28T06:40:00,85.135,1.004,1099.064,1345.137
2021-06-28T06:45:00,78.699,1.003,1536.749,925.197
2021-06-28T06:50:00,80.205,0.999,3830.805,1187.444
2021-06-28T06:55:00,79.032,0.996,1359.179,1231.696
2021-06-28T07:00:00,75.948,0.998,937.487,899.981
2021-06-28T07:05:00,88.132,0.795,2166.813,613.7
2021-06-28T07:10:00,86.858,0.945,8602.15,1505.805
2021-06-28T07:15:00,80.104,0.942,7122.999,1187.661
2021-06-28T07:20:00,75.11,0.966,3348.674,824.021
2021-06-28T07:25:00,89.348,0.931,5672.115,904.087
2021-06-28T07:30:00,92.302,1.008,5287.827,1811.688
2021-06-28T07:35:00,94.773,1.002,4863.952,1366.641
2021-06-28T07:40:00,92.738,0.956,3392.018,2247.921
2021-06-28T07:45:00,100.669,0.95,2574.39,1772.787
2021-06-28T07:50:00,87.001,0.996,5307.775,1214.407
2021-06-28T07:55:00,86.931,1.004,3349.411,1243.494
2021-06-28T08:00:00,94.756,0.943,5670.954,1728.537
2021-06-28T08:05:00,77.709,0.989,1002.179,1041.05
2021-06-28T08:10:00,86.549,0.985,3143.658,1087.419
2021-06-28T08:15:00,111.012,0.754,4939.94,1823.891
