date_time,heart_zone_id,total_minutes
2021-05-01T10:18,FAT_BURN,1
2021-05-01T10:19,FAT_BURN,1
2021-05-01T10:20,FAT_BURN,1
2021-05-01T10:21,FAT_BURN,1
2021-05-01T10:22,FAT_BURN,1
2021-05-01T10:23,FAT_BURN,1
2021-05-01T10:24,FAT_BURN,1
2021-05-01T10:25,FAT_BURN,1
2021-05-01T10:26,FAT_BURN,1
2021-05-01T10:27,FAT_BURN,1
2021-05-01T10:28,FAT_BURN,1
2021-05-01T10:29,FAT_BURN,1
2021-05-01T10:30,FAT_BURN,1
2021-05-01T10:31,FAT_BURN,1
2021-05-01T10:32,FAT_BURN,1
2021-05-01T10:33,FAT_BURN,1
2021-05-01T10:34,FAT_BURN,1
2021-05-01T10:35,FAT_BURN,1
2021-05-01T10:36,FAT_BURN,1
2021-05-01T10:37,FAT_BURN,1
2021-05-01T10:38,FAT_BURN,1
2021-05-01T10:39,FAT_BURN,1
2021-05-01T10:41,FAT_BURN,1
2021-05-01T10:42,FAT_BURN,1
2021-05-01T10:43,FAT_BURN,1
2021-05-01T10:46,FAT_BURN,1
2021-05-01T10:47,FAT_BURN,1
2021-05-01T10:48,FAT_BURN,1
2021-05-01T10:49,FAT_BURN,1
2021-05-01T10:50,FAT_BURN,1
2021-05-01T10:51,FAT_BURN,1
2021-05-01T10:52,FAT_BURN,1
2021-05-01T10:53,FAT_BURN,1
2021-05-01T10:54,FAT_BURN,1
2021-05-01T10:55,FAT_BURN,1
2021-05-01T10:56,FAT_BURN,1
2021-05-01T10:57,FAT_BURN,1
2021-05-01T10:58,FAT_BURN,1
2021-05-01T10:59,FAT_BURN,1
2021-05-01T11:00,FAT_BURN,1
2021-05-01T11:01,FAT_BURN,1
2021-05-01T11:02,FAT_BURN,1
2021-05-01T11:03,FAT_BURN,1
2021-05-01T11:04,FAT_BURN,1
2021-05-01T11:05,FAT_BURN,1
2021-05-01T11:06,FAT_BURN,1
2021-05-01T11:07,FAT_BURN,1
2021-05-01T11:09,FAT_BURN,1
2021-05-01T11:10,FAT_BURN,1
2021-05-01T11:11,FAT_BURN,1
2021-05-01T11:12,FAT_BURN,1
2021-05-01T11:13,FAT_BURN,1
2021-05-01T11:14,FAT_BURN,1
2021-05-01T11:15,FAT_BURN,1
2021-05-01T11:16,FAT_BURN,1
2021-05-01T11:17,FAT_BURN,1
2021-05-01T11:18,FAT_BURN,1
2021-05-01T11:19,FAT_BURN,1
2021-05-01T11:20,FAT_BURN,1
2021-05-01T11:21,FAT_BURN,1
2021-05-01T11:22,FAT_BURN,1
2021-05-01T11:23,FAT_BURN,1
2021-05-01T11:24,FAT_BURN,1
2021-05-01T11:25,FAT_BURN,1
2021-05-01T11:26,FAT_BURN,1
2021-05-01T11:27,FAT_BURN,1
2021-05-01T11:28,FAT_BURN,1
2021-05-01T11:29,FAT_BURN,1
2021-05-01T11:30,FAT_BURN,1
2021-05-01T11:31,FAT_BURN,1
2021-05-01T11:32,FAT_BURN,1
2021-05-01T11:33,FAT_BURN,1
2021-05-01T11:34,FAT_BURN,1
2021-05-01T11:35,FAT_BURN,1
2021-05-01T11:36,FAT_BURN,1
2021-05-01T11:37,FAT_BURN,1
2021-05-01T11:38,FAT_BURN,1
2021-05-01T11:39,FAT_BURN,1
2021-05-01T16:19,FAT_BURN,1
2021-05-01T16:20,FAT_BURN,1
2021-05-01T16:21,FAT_BURN,1
2021-05-01T16:22,FAT_BURN,1
2021-05-01T16:23,FAT_BURN,1
2021-05-01T16:36,FAT_BURN,1
2021-05-01T16:37,FAT_BURN,1
2021-05-01T16:38,FAT_BURN,1
2021-05-01T16:39,FAT_BURN,1
2021-05-01T16:40,FAT_BURN,1
2021-05-02T11:13,FAT_BURN,1
2021-05-02T11:17,FAT_BURN,1
2021-05-02T11:18,FAT_BURN,1
2021-05-02T11:19,FAT_BURN,1
2021-05-02T11:20,FAT_BURN,1
2021-05-02T11:21,FAT_BURN,1
2021-05-02T11:22,FAT_BURN,1
2021-05-02T11:23,CARDIO,2
2021-05-02T11:24,CARDIO,2
2021-05-02T11:25,CARDIO,2
2021-05-02T11:26,CARDIO,2
2021-05-02T11:27,CARDIO,2
2021-05-02T11:28,FAT_BURN,1
2021-05-02T11:29,FAT_BURN,1
2021-05-02T11:30,FAT_BURN,1
2021-05-02T11:31,FAT_BURN,1
2021-05-02T11:32,FAT_BURN,1
2021-05-02T11:33,FAT_BURN,1
2021-05-02T11:34,FAT_BURN,1
2021-05-02T11:35,FAT_BURN,1
2021-05-02T14:51,FAT_BURN,1
2021-05-02T14:52,FAT_BURN,1
2021-05-02T14:53,FAT_BURN,1
2021-05-02T14:54,FAT_BURN,1
2021-05-02T14:55,FAT_BURN,1
2021-05-02T14:56,FAT_BURN,1
2021-05-02T14:57,FAT_BURN,1
2021-05-02T14:58,FAT_BURN,1
2021-05-02T15:04,FAT_BURN,1
2021-05-02T15:08,FAT_BURN,1
2021-05-02T15:09,FAT_BURN,1
2021-05-02T15:36,FAT_BURN,1
2021-05-02T15:37,FAT_BURN,1
2021-05-02T15:38,FAT_BURN,1
2021-05-02T15:54,FAT_BURN,1
2021-05-02T15:55,FAT_BURN,1
2021-05-02T15:56,FAT_BURN,1
2021-05-02T15:57,FAT_BURN,1
2021-05-02T15:58,FAT_BURN,1
2021-05-02T16:10,FAT_BURN,1
2021-05-02T16:11,FAT_BURN,1
2021-05-02T16:12,FAT_BURN,1
2021-05-02T16:16,FAT_BURN,1
2021-05-02T16:17,FAT_BURN,1
2021-05-02T16:18,FAT_BURN,1
2021-05-02T16:19,FAT_BURN,1
2021-05-02T16:49,FAT_BURN,1
2021-05-02T16:50,FAT_BURN,1
2021-05-02T16:51,FAT_BURN,1
2021-05-02T16:52,FAT_BURN,1
2021-05-02T16:53,FAT_BURN,1
2021-05-02T16:54,FAT_BURN,1
2021-05-02T16:55,FAT_BURN,1
2021-05-02T16:56,FAT_BURN,1
2021-05-02T17:06,FAT_BURN,1
2021-05-02T17:07,FAT_BURN,1
2021-05-02T17:08,FAT_BURN,1
2021-05-02T17:10,FAT_BURN,1
2021-05-02T17:11,FAT_BURN,1
2021-05-02T17:12,FAT_BURN,1
2021-05-02T17:13,FAT_BURN,1
2021-05-02T17:14,FAT_BURN,1
2021-05-02T17:35,FAT_BURN,1
2021-05-02T17:36,FAT_BURN,1
2021-05-02T17:37,FAT_BURN,1
2021-05-02T17:38,FAT_BURN,1
2021-05-02T17:39,FAT_BURN,1
2021-05-02T17:40,FAT_BURN,1
2021-05-02T17:41,FAT_BURN,1
2021-05-02T17:42,FAT_BURN,1
2021-05-02T17:43,FAT_BURN,1
2021-05-02T17:44,FAT_BURN,1
2021-05-02T17:45,FAT_BURN,1
2021-05-02T17:46,FAT_BURN,1
2021-05-02T18:00,FAT_BURN,1
2021-05-02T18:13,FAT_BURN,1
2021-05-02T18:14,FAT_BURN,1
2021-05-02T18:15,FAT_BURN,1
2021-05-02T18:17,FAT_BURN,1
2021-05-02T18:18,FAT_BURN,1
2021-05-02T18:30,FAT_BURN,1
2021-05-02T18:32,FAT_BURN,1
2021-05-02T19:47,FAT_BURN,1
2021-05-02T20:32,FAT_BURN,1
